,EID,confidence,countryCode,focus,lat,lon,name,population
6,2-s2.0-85029475851,,US,minor,37.13054,-113.50829,Washington,24299.0
7,2-s2.0-85029475851,,US,minor,37.13054,-113.50829,Washington,24299.0
8,2-s2.0-85029475851,,US,minor,41.33888,-93.55855,North American Trailer Park,0.0
0,2-s2.0-0033965901,,,,,,,
0,2-s2.0-0030201374,,,,,,,
0,2-s2.0-0001458055,,,,,,,
0,2-s2.0-0027797598,,,,,,,
0,2-s2.0-0026754680,,,,,,,
3,2-s2.0-0027094913,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0027094913,,US,minor,34.50034,-106.00085,New Mexico,1912684.0
1,2-s2.0-0027094913,,US,minor,47.00025,-109.75102,Montana,930698.0
2,2-s2.0-0027094913,,US,minor,35.27782,-106.45419,Sandia Mountains,0.0
1,2-s2.0-0022836493,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0022836493,,US,minor,37.25022,-119.75126,California,37691912.0
0,2-s2.0-84896342510,,MX,major,23.0,-102.0,Mexico,112468855
1,2-s2.0-84896342510,,MX,minor,19.18095,-96.1429,Veracruz,568313
0,2-s2.0-84855226873,,MX,major,23.0,-102.0,Mexico,112468855
0,2-s2.0-33846118882,,,minor,25.32417,-99.66797,Central America,154300000
1,2-s2.0-33846118882,,MX,major,23.0,-102.0,Mexico,112468855
2,2-s2.0-33846118882,,MX,major,23.0,-102.0,Mexico,112468855
3,2-s2.0-33846118882,,MX,minor,19.31905,-98.19982,Tlaxcala,84670
0,2-s2.0-84856095685,,,,,,,
0,2-s2.0-0027805660,,MX,major,23.0,-102.0,Mexico,112468855
1,2-s2.0-0027805660,,MX,minor,19.42847,-99.12766,Mexico City,12294193
2,2-s2.0-0027805660,,MX,minor,19.35867,-99.20329,Álvaro Obregón,727034
0,2-s2.0-80855138657,,DM,major,15.5,-61.33333,Dominica,72813
1,2-s2.0-80855138657,,DM,major,15.5,-61.33333,Dominica,72813
0,2-s2.0-0021557937,,,,,,,
0,2-s2.0-0033512699,,,minor,-14.60485,-57.65625,South America,385742554
1,2-s2.0-0033512699,,PR,major,18.24829,-66.49989,Puerto Rico,3916632
0,2-s2.0-0028571697,,PR,major,18.24829,-66.49989,Puerto Rico,3916632
1,2-s2.0-0028571697,,PR,minor,15.00028,-75.00028,Caribbean Sea,0
0,2-s2.0-0027012003,,PR,major,18.24829,-66.49989,Puerto Rico,3916632
0,2-s2.0-0034889098,,,,,,,
0,2-s2.0-84863475200,,LC,major,13.88333,-60.96667,Saint Lucia,160922
1,2-s2.0-84863475200,,DM,major,15.5,-61.33333,Dominica,72813
0,2-s2.0-85015360753,,,,,,,
1,2-s2.0-17144380859,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-17144380859,,US,minor,34.50034,-106.00085,New Mexico,1912684.0
0,2-s2.0-84904551597,,,,,,,
0,2-s2.0-0012204673,,,,,,,
0,2-s2.0-79955472287,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-79955472287,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
2,2-s2.0-79955472287,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
3,2-s2.0-79955472287,,US,minor,34.68743,-116.78467,Southern California,22000000
0,2-s2.0-0034512062,,,,,,,
0,2-s2.0-57349086022,,ES,major,40.0,-4.0,Kingdom of Spain,46505963
1,2-s2.0-57349086022,,ES,minor,28.0,-15.5,Canary Islands,2103992
2,2-s2.0-57349086022,,ES,minor,28.46824,-16.25462,Santa Cruz de Tenerife,222417
3,2-s2.0-57349086022,,PH,minor,18.11667,121.4,Flora,17391
0,2-s2.0-47049113385,,AR,major,-34.0,-64.0,Argentine Republic,41343201
3,2-s2.0-0024898782,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0024898782,,NZ,major,-42.0,174.0,New Zealand,4252277.0
1,2-s2.0-0024898782,,JP,major,35.68536,139.75309,Japan,127288000.0
2,2-s2.0-0024898782,,US,minor,37.25022,-119.75126,California,37691912.0
0,2-s2.0-84959137429,,US,major,39.76,-98.5,United States,310232863
0,2-s2.0-0033375349,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-0020371188,,TT,major,11.0,-61.0,Republic of Trinidad and Tobago,1328019
1,2-s2.0-0020371188,,TT,major,11.0,-61.0,Republic of Trinidad and Tobago,1328019
2,2-s2.0-0020371188,,TT,major,11.0,-61.0,Republic of Trinidad and Tobago,1328019
3,2-s2.0-0020371188,,TT,major,11.0,-61.0,Republic of Trinidad and Tobago,1328019
4,2-s2.0-0020371188,,TT,major,11.0,-61.0,Republic of Trinidad and Tobago,1328019
5,2-s2.0-0020371188,,TT,major,11.0,-61.0,Republic of Trinidad and Tobago,1328019
6,2-s2.0-0020371188,,TT,minor,11.25,-60.66667,Tobago,60874
7,2-s2.0-0020371188,,TT,minor,11.25,-60.66667,Tobago,60874
8,2-s2.0-0020371188,,TT,minor,11.25,-60.66667,Tobago,60874
9,2-s2.0-0020371188,,TT,minor,11.25,-60.66667,Tobago,60874
10,2-s2.0-0020371188,,TT,minor,11.25,-60.66667,Tobago,60874
11,2-s2.0-0020371188,,TT,minor,11.25,-60.66667,Tobago,60874
0,2-s2.0-85021683088,,,minor,29.84064,89.29688,Asia,3812366000
1,2-s2.0-85021683088,,,minor,48.69096,9.14062,Europe,0
2,2-s2.0-85021683088,,JP,major,35.68536,139.75309,Japan,127288000
0,2-s2.0-84896314794,,,,,,,
0,2-s2.0-84911461329,,,,,,,
0,2-s2.0-84863080760,,CN,major,35.0,105.0,People’s Republic of China,1330044000
0,2-s2.0-77954137239,,,minor,48.69096,9.14062,Europe,0
1,2-s2.0-77954137239,,,minor,48.69096,9.14062,Europe,0
2,2-s2.0-77954137239,,CN,major,35.0,105.0,People’s Republic of China,1330044000
3,2-s2.0-77954137239,,CN,minor,23.6353,113.87953,Nankunshan,0
4,2-s2.0-77954137239,,CN,minor,23.5,113.25,Guangdong Sheng,104303132
1,2-s2.0-33748663125,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-33748663125,,US,minor,20.75028,-156.50028,Hawaii,1284220.0
0,2-s2.0-85023630198,,,,,,,
5,2-s2.0-0028974314,,MY,major,2.5,112.5,Malaysia,28274729.0
0,2-s2.0-0028974314,,MY,minor,3.16667,101.5,Selangor,5411324.0
1,2-s2.0-0028974314,,MY,minor,3.16667,101.5,Selangor,5411324.0
2,2-s2.0-0028974314,,MY,minor,3.16667,101.5,Selangor,5411324.0
3,2-s2.0-0028974314,,MY,minor,3.16667,101.5,Selangor,5411324.0
4,2-s2.0-0028974314,,MY,minor,4.0,102.0,Peninsular Malaysia,0.0
1,2-s2.0-84936995665,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84936995665,,US,minor,64.00028,-150.00028,Alaska,660633.0
0,2-s2.0-85006485850,,,,,,,
0,2-s2.0-84928128646,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220
0,2-s2.0-84919326431,,,,,,,
0,2-s2.0-84879251919,,CO,major,4.0,-73.25,Republic of Colombia,47790000
1,2-s2.0-84879251919,,CO,major,4.0,-73.25,Republic of Colombia,47790000
0,2-s2.0-65349128749,,,,,,,
2,2-s2.0-0034980828,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0034980828,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220.0
1,2-s2.0-0034980828,,US,minor,32.31232,-106.77834,Las Cruces,101643.0
0,2-s2.0-0023467959,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220
0,2-s2.0-33746922777,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-0024484463,,,,,,,
0,2-s2.0-0020404861,,,,,,,
0,2-s2.0-0020367758,,PA,major,9.0,-80.0,Republic of Panama,3410676
0,2-s2.0-0020220261,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220
0,2-s2.0-84988363505,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84988363505,,BR,minor,-8.63333,-72.86667,Flora,0
2,2-s2.0-84924811358,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84924811358,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-84924811358,,US,minor,41.4036,-95.01388,Atlantic,6833.0
0,2-s2.0-84907331251,,,,,,,
0,2-s2.0-0033834168,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-0028980104,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0028980104,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-0028980104,,US,minor,36.44122,-81.08161,Blue Ridge Parkway Milepost 234 ca. 886 m,0.0
0,2-s2.0-84978091775,,,,,,,
0,2-s2.0-84925022994,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84925022994,,BR,minor,-20.12861,-40.30778,Serra,394153
2,2-s2.0-84925022994,,US,minor,41.4036,-95.01388,Atlantic,6833
1,2-s2.0-80053449649,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-80053449649,,BR,minor,-18.91861,-48.27722,Uberlândia,563536.0
1,2-s2.0-78650541370,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-78650541370,,BR,minor,-21.0,-56.83333,Serra da Bodoquena,0.0
0,2-s2.0-75349093398,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-78649407044,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-78649407044,,BR,minor,-13.14869,-41.51742,Mucugê,10548
2,2-s2.0-78649407044,,BR,minor,-12.97111,-38.51083,Salvador,2711840
0,2-s2.0-0036327078,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84991747020,,ES,major,40.0,-4.0,Kingdom of Spain,46505963.0
0,2-s2.0-84991747020,,ES,minor,28.06403,-16.73012,Playa de las Américas,3000.0
0,2-s2.0-84931570706,,,,,,,
3,2-s2.0-84920997526,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84920997526,,US,minor,41.4036,-95.01388,Atlantic,6833.0
1,2-s2.0-84920997526,,US,minor,41.4036,-95.01388,Atlantic,6833.0
2,2-s2.0-84920997526,,BR,minor,-22.90642,-43.18223,Rio de Janeiro,6023699.0
0,2-s2.0-84987660278,,,,,,,
2,2-s2.0-84871905307,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84871905307,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-84871905307,,US,minor,41.4036,-95.01388,Atlantic,6833.0
0,2-s2.0-35649024255,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-35649024255,,BR,minor,-24.5,-51.33333,Paraná,10439601
2,2-s2.0-35649024255,,US,minor,41.4036,-95.01388,Atlantic,6833
2,2-s2.0-1842472906,,MA,major,32.0,-6.0,Kingdom of Morocco,33848242.0
0,2-s2.0-1842472906,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-1842472906,,MA,minor,31.86036,-6.52419,Wawraya,0.0
0,2-s2.0-0029541501,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84949970005,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84949970005,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-84949970005,,US,minor,41.4036,-95.01388,Atlantic,6833.0
0,2-s2.0-84906055685,,,,,,,
0,2-s2.0-84864026954,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84864026954,,BR,minor,-18.91861,-48.27722,Uberlândia,563536
0,2-s2.0-84858983363,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84858983363,,BR,minor,-29.7175,-52.42583,Santa Cruz do Sul,106113
2,2-s2.0-84858983363,,BR,minor,-8.05389,-34.88111,Recife,1478098
3,2-s2.0-84858983363,,BR,minor,-6.11667,-36.68333,Serra do Pará Velho,0
0,2-s2.0-80052571030,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-80052571030,,BR,minor,-20.44278,-54.64639,Campo Grande,729151
0,2-s2.0-33644858937,,BO,major,-17.0,-65.0,Plurinational State of Bolivia,9947418
0,2-s2.0-0023477688,,CO,major,4.0,-73.25,Republic of Colombia,47790000
0,2-s2.0-43649103966,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-4544260493,,,,,,,
0,2-s2.0-84995107541,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-33644910965,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84872618489,,,,,,,
0,2-s2.0-84858120384,,KN,minor,17.33333,-62.75,Federation of Saint Kitts and Nevis,51134
1,2-s2.0-84858120384,,DM,major,15.5,-61.33333,Dominica,72813
2,2-s2.0-84858120384,,DM,major,15.5,-61.33333,Dominica,72813
3,2-s2.0-84858120384,,DM,major,15.5,-61.33333,Dominica,72813
4,2-s2.0-84858120384,,JM,minor,18.33424,-77.5479,St. Vincent,910
5,2-s2.0-84858120384,,,minor,20.38583,-72.33398,Caribean,39169962
0,2-s2.0-0033493004,,CO,major,4.0,-73.25,Republic of Colombia,47790000
0,2-s2.0-84896820817,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84896820817,,BR,minor,-18.16583,-47.94639,Catalão,63544
2,2-s2.0-84896820817,,BR,minor,-15.58071,-49.63623,Goiás,6004045
0,2-s2.0-84904736623,,,,,,,
0,2-s2.0-85006470302,,US,minor,39.76,-98.5,United States,310232863
1,2-s2.0-85006470302,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-85006470302,,US,minor,41.4036,-95.01388,Atlantic,6833
3,2-s2.0-85006470302,,BR,minor,-22.90642,-43.18223,Rio de Janeiro,6023699
4,2-s2.0-85006470302,,BR,minor,-22.98346,-43.19304,South American Copacabana Hotel,0
5,2-s2.0-85006470302,,BR,minor,-22.98346,-43.19304,South American Copacabana Hotel,0
0,2-s2.0-84861624626,,,,,,,
0,2-s2.0-78650124304,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-78650124304,,BR,minor,-27.59492,-48.4807,Ilha de Santa Catarina,0
0,2-s2.0-85005939783,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220
1,2-s2.0-85005939783,,PA,major,9.0,-80.0,Republic of Panama,3410676
2,2-s2.0-84860598695,,CU,major,22.0,-79.5,Republic of Cuba,11423000.0
0,2-s2.0-84860598695,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220.0
1,2-s2.0-84860598695,,CU,minor,20.82892,-77.42293,La Georgina,0.0
0,2-s2.0-84896376329,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84896376329,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84896376329,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
3,2-s2.0-84896376329,,BR,minor,-13.0,-56.0,Mato Grosso,3033991
4,2-s2.0-84896376329,,BR,minor,-20.44278,-54.64639,Campo Grande,729151
5,2-s2.0-84896376329,,BR,minor,-24.08333,-49.95,Cerrado,0
0,2-s2.0-0346367115,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-6344291894,,VE,major,8.0,-66.0,Bolivarian Republic of Venezuela,27223228
0,2-s2.0-17644384391,,,,,,,
2,2-s2.0-84957847088,,BO,major,-17.0,-65.0,Plurinational State of Bolivia,9947418.0
0,2-s2.0-84957847088,,,minor,-14.60485,-57.65625,South America,385742554.0
1,2-s2.0-84957847088,,BO,minor,-10.74958,-68.08001,Cerrado,0.0
1,2-s2.0-84936991595,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-84936991595,,BR,minor,-22.90642,-43.18223,Rio de Janeiro,6023699.0
0,2-s2.0-0038243093,,,,,,,
0,2-s2.0-0021539479,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220
1,2-s2.0-0021539479,,CR,minor,10.4739,-85.3431,Guanacaste Province,0
0,2-s2.0-0036228533,,,,,,,
1,2-s2.0-0035129160,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-0035129160,,BR,minor,-6.38547,-36.63908,Acari,11035.0
0,2-s2.0-79960607473,,,,,,,
0,2-s2.0-31344448227,,CL,major,-30.0,-71.0,Republic of Chile,16746491
0,2-s2.0-85042671576,,,,,,,
1,2-s2.0-85040627267,,GR,major,39.0,22.0,Hellenic Republic,11000000.0
0,2-s2.0-85040627267,,GR,minor,39.49454,21.68392,Lygariá,580.0
0,2-s2.0-79959193133,,VE,major,8.0,-66.0,Bolivarian Republic of Venezuela,27223228
2,2-s2.0-33750328006,,AR,major,-34.0,-64.0,Argentine Republic,41343201.0
0,2-s2.0-33750328006,,VE,major,8.0,-66.0,Bolivarian Republic of Venezuela,27223228.0
1,2-s2.0-33750328006,,AR,minor,-44.68381,-69.5235,Sierra Nevada,0.0
0,2-s2.0-84908124108,,,,,,,
0,2-s2.0-85019396674,,,,,,,
0,2-s2.0-0024898802,,,,,,,
0,2-s2.0-78650994550,,,,,,,
2,2-s2.0-0038572169,,IT,major,42.83333,12.83333,Repubblica Italiana,60340328.0
0,2-s2.0-0038572169,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220.0
1,2-s2.0-0038572169,,IT,minor,40.56981,15.55256,Savoia di Lucania,1148.0
1,2-s2.0-0025684098,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0025684098,,US,minor,40.10176,-76.08523,New Holland,5430.0
0,2-s2.0-33845520145,,CN,major,35.0,105.0,People’s Republic of China,1330044000
1,2-s2.0-33845520145,,CN,minor,25.0,101.5,Yunnan Sheng,45430000
0,2-s2.0-85019677215,,,,,,,
0,2-s2.0-84900799919,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-84970608166,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
0,2-s2.0-84970608166,,AU,minor,-24.7,150.71667,Grevillea,0.0
2,2-s2.0-84971022142,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
3,2-s2.0-84971022142,,NZ,major,-42.0,174.0,New Zealand,4252277.0
0,2-s2.0-84971022142,,AU,minor,-31.34722,115.90432,Gingin,529.0
1,2-s2.0-84971022142,,NZ,minor,-40.69826,175.65021,W.A. Miller Reserve,0.0
0,2-s2.0-84904510136,,NZ,major,-42.0,174.0,New Zealand,4252277
1,2-s2.0-84904510136,,NZ,major,-42.0,174.0,New Zealand,4252277
2,2-s2.0-84904510136,,NZ,minor,-37.5,175.33333,Waikato,383406
3,2-s2.0-84904510136,,NZ,minor,-38.0,175.2,Pirongia,0
4,2-s2.0-84904510136,,PH,minor,18.11667,121.4,Flora,17391
5,2-s2.0-84904510136,,NZ,minor,-37.96822,175.1402,Pirongia Forest Park Lodge,0
0,2-s2.0-2542533107,,NZ,major,-42.0,174.0,New Zealand,4252277
1,2-s2.0-2542533107,,NZ,major,-42.0,174.0,New Zealand,4252277
2,2-s2.0-2542533107,,NZ,minor,-43.0,171.0,South Island,1027500
1,2-s2.0-0038608170,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
0,2-s2.0-0038608170,,AU,minor,-37.6,144.95,Craigieburn,19728.0
9,2-s2.0-0035096340,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
0,2-s2.0-0035096340,,NZ,minor,-42.0,174.0,New Zealand,4252277.0
1,2-s2.0-0035096340,,AU,minor,-37.6,144.95,Craigieburn,19728.0
2,2-s2.0-0035096340,,AU,minor,-37.6,144.95,Craigieburn,19728.0
3,2-s2.0-0035096340,,AU,minor,-37.6,144.95,Craigieburn,19728.0
4,2-s2.0-0035096340,,AU,minor,-37.6,144.95,Craigieburn,19728.0
5,2-s2.0-0035096340,,AU,minor,-37.6,144.95,Craigieburn,19728.0
6,2-s2.0-0035096340,,NZ,minor,-43.0,171.0,South Island,1027500.0
7,2-s2.0-0035096340,,NZ,minor,-43.0,171.0,South Island,1027500.0
8,2-s2.0-0035096340,,NZ,minor,-43.0,171.0,South Island,1027500.0
0,2-s2.0-0033493743,,NZ,major,-42.0,174.0,New Zealand,4252277
1,2-s2.0-0033493743,,NZ,minor,-35.48175,174.74051,Aorangi Island,0
0,2-s2.0-0032998776,,NZ,major,-42.0,174.0,New Zealand,4252277
1,2-s2.0-0032998776,,NZ,major,-42.0,174.0,New Zealand,4252277
2,2-s2.0-0032998776,,NZ,minor,-41.4,173.05,Wakefield,1663
3,2-s2.0-0032998776,,NZ,minor,-41.4,173.05,Wakefield,1663
4,2-s2.0-0032998776,,NZ,minor,-41.4,173.05,Wakefield,1663
5,2-s2.0-0032998776,,AU,minor,-37.6,144.95,Craigieburn,19728
6,2-s2.0-0032998776,,AU,minor,-37.6,144.95,Craigieburn,19728
7,2-s2.0-0032998776,,AU,minor,-37.6,144.95,Craigieburn,19728
8,2-s2.0-0032998776,,AU,minor,-37.6,144.95,Craigieburn,19728
9,2-s2.0-0032998776,,AU,minor,-37.6,144.95,Craigieburn,19728
10,2-s2.0-0032998776,,NZ,minor,-43.0,171.0,South Island,1027500
0,2-s2.0-0024254784,,NZ,major,-42.0,174.0,New Zealand,4252277
1,2-s2.0-0024254784,,NZ,minor,-36.84853,174.76349,Auckland,417910
2,2-s2.0-0024254784,,NZ,minor,-36.85,174.78333,Auckland,444100
3,2-s2.0-0024254784,,NZ,minor,-36.60096,174.89055,Tiritiri Matangi Island,0
0,2-s2.0-0022165032,,NZ,major,-42.0,174.0,New Zealand,4252277
1,2-s2.0-0022165032,,NZ,major,-42.0,174.0,New Zealand,4252277
0,2-s2.0-84995087549,,JP,major,35.68536,139.75309,Japan,127288000
1,2-s2.0-84995087549,,JP,major,35.68536,139.75309,Japan,127288000
2,2-s2.0-84995087549,,TH,major,15.5,101.0,Kingdom of Thailand,67089500
3,2-s2.0-84995087549,,TH,major,15.5,101.0,Kingdom of Thailand,67089500
4,2-s2.0-84995087549,,JP,minor,24.46667,123.0,Yonakuni,1684
5,2-s2.0-84995087549,,TH,minor,8.63333,98.41667,Changwat Phangnga,245236
6,2-s2.0-84995087549,,TH,minor,8.63333,98.41667,Changwat Phangnga,245236
7,2-s2.0-84995087549,,JP,minor,24.3547,124.168,Vessel Hotel Ishigaki Island,0
1,2-s2.0-79959580109,,CL,major,-30.0,-71.0,Republic of Chile,16746491.0
0,2-s2.0-79959580109,,CL,minor,-42.57471,-73.96062,Provincia de Chiloé,0.0
0,2-s2.0-85042713076,,MY,major,2.5,112.5,Malaysia,28274729
4,2-s2.0-13444292558,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
0,2-s2.0-13444292558,,,minor,7.1881,21.09375,Africa,1031833000.0
1,2-s2.0-13444292558,,,minor,7.1881,21.09375,Africa,1031833000.0
2,2-s2.0-13444292558,,AU,minor,-27.78069,151.62405,Karoo,0.0
3,2-s2.0-13444292558,,AU,minor,-27.78069,151.62405,Karoo,0.0
0,2-s2.0-84894223483,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
1,2-s2.0-84894223483,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
0,2-s2.0-0025664356,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
1,2-s2.0-0025664356,,AU,minor,-30.0,135.0,State of South Australia,1596572
0,2-s2.0-45149118532,,CO,major,4.0,-73.25,Republic of Colombia,47790000
2,2-s2.0-0034873281,,GB,major,54.75844,-2.69531,United Kingdom of Great Britain and Northern Ireland,62348447.0
0,2-s2.0-0034873281,,MX,major,23.0,-102.0,Mexico,112468855.0
1,2-s2.0-0034873281,,GB,minor,57.5,-5.0,Highland,234770.0
0,2-s2.0-0029668083,,,,,,,
0,2-s2.0-84858811256,,,,,,,
0,2-s2.0-0037331410,,CL,major,-30.0,-71.0,Republic of Chile,16746491
5,2-s2.0-0007557679,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-0007557679,,NZ,minor,-42.0,174.0,New Zealand,4252277.0
1,2-s2.0-0007557679,,BR,minor,-27.0,-50.0,Santa Catarina,6249682.0
2,2-s2.0-0007557679,,BR,minor,-27.00833,-51.15167,Videira,42440.0
3,2-s2.0-0007557679,,BR,minor,-6.19944,-35.80167,Tangará,8067.0
4,2-s2.0-0007557679,,MY,minor,4.4953,101.1198,Pengkalan Baharu S.C.,0.0
0,2-s2.0-63149152752,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-33748109729,,,minor,48.69096,9.14062,Europe,0
1,2-s2.0-33748109729,,SE,major,62.0,15.0,Kingdom of Sweden,9828655
2,2-s2.0-33748109729,,SE,minor,59.33258,18.0649,Stockholm,1515017
1,2-s2.0-0001516767,,EC,major,-1.25,-78.25,Republic of Ecuador,14790608.0
0,2-s2.0-0001516767,,EC,minor,0.32905,-89.95522,Isla Genovesa,0.0
1,2-s2.0-0030404488,,CA,major,60.10867,-113.64258,Canada,33679000.0
0,2-s2.0-0030404488,,CA,minor,51.81672,-108.58405,Opuntia Lake,0.0
0,2-s2.0-84867013239,,,,,,,
0,2-s2.0-84888777362,,PL,major,52.0,20.0,Republic of Poland,38500000
0,2-s2.0-0022834682,,,,,,,
0,2-s2.0-84945444356,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
0,2-s2.0-84909977530,,,,,,,
2,2-s2.0-84872270357,,ZA,major,-29.0,24.0,Republic of South Africa,49000000.0
3,2-s2.0-84872270357,,GR,major,39.0,22.0,Hellenic Republic,11000000.0
0,2-s2.0-84872270357,,ZA,minor,-25.76814,27.70634,Magaliesberg,0.0
1,2-s2.0-84872270357,,GR,minor,40.6962,24.75094,Aloe,0.0
0,2-s2.0-85029711569,,,minor,7.1881,21.09375,Africa,1031833000
1,2-s2.0-85029711569,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
0,2-s2.0-84939556757,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-84939556757,,ZA,minor,-34.16667,18.33333,Cape Peninsula,0
0,2-s2.0-84876036968,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-84876036968,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
2,2-s2.0-84876036968,,IN,minor,22.0,79.0,Republic of India,1173108018
3,2-s2.0-84876036968,,CM,minor,6.0,12.5,Republic of Cameroon,19294149
0,2-s2.0-84855969505,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
2,2-s2.0-84864484241,,ZA,major,-29.0,24.0,Republic of South Africa,49000000.0
0,2-s2.0-84864484241,,,minor,7.1881,21.09375,Africa,1031833000.0
1,2-s2.0-84864484241,,ZA,minor,-33.92584,18.42322,Cape Town,3433441.0
0,2-s2.0-77957193069,,,,,,,
0,2-s2.0-76249128263,,,,,,,
0,2-s2.0-70350566802,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-70350566802,,ZA,minor,-34.16667,18.375,Cape Floral Region,0
1,2-s2.0-70350573617,,ZA,major,-29.0,24.0,Republic of South Africa,49000000.0
